"id","codigo_prc","codigo_alt","codigo_man","codigo_gru","codigo_qui","valor_unid","numero_uni","identifica","nom_proced","valor_tar1","valor_tar6","codigo_liq","codigo_rip","estado_act"
"1622","765202","765202","3","0","0","100","0",,"MENISECTOMIA TEMPOROMANDIBULAR CON COLGAJO     348","0","0","H","45",
"1623","766205","766205","3","0","0","0","0",,"CORONOIDECTOMIA","0","0","H","45",
"1624","765301","765301","3","0","0","100","0",,"REEMPLAZO TOTAL ARTICULACION TEMPOROMANDIBULAR  CON INJERTO   34","0","0","H","45",
"1625","765302","765302","3","0","0","100","0",,"REEMPLAZO TOTAL DE  ARTICULACION TEMPOROMANDIBULAR  CON IMPLANTE ALOPLASTICO     34","0","0","H","45",
"1626","763902","763902","3","0","0","100","0",,"CONDILECTOMIA DE  LA MANDIBULA","0","0","H","45",
"1627","256100","256100","3","0","0","100","0",,"FRENILLECTOMIA LINGUAL SOD","0","0","H","45",
"1628","275801","275801","3","0","0","100","0",,"PROFUNDIZACION O DESCENSO DE PISO DE BOCA CON DESINSERCION DE MILOHIODEO Y/O GENIHIODEO","0","0","H","45",
"1629","275900","275900","3","0","0","100","0",,"PROFUNDIZACION  DE SURCO VESTIBULAR SOD","0","0","H","45",
"1630","275901","275901","3","0","0","100","0",,"PROFUNDIZACION  DE SURCO VESTIBULAR CON INJERTO MUCOSO","0","0","H","45",
"1631","275902","275902","3","0","0","100","0",,"PROFUNDIZACION  DE SURCO VESTIBULAR CON INJERTO CUTANEO","0","0","H","45",
"1632","762105","762105","3","0","0","100","0",,"ELIMINACION DE EXOSTOSIS Y/O TUBEROSIDADES FIBROSAS EN  MAXILAR SUPERIOR O INFERIOR  90","0","0","H","45",
"1633","236200","236200","3","0","0","100","0",,"IMPLANTE ALOPL┴STICO METALICO SOD","0","0","H","45",
"1634","236100","236100","3","0","0","100","0",,"IMPLANTE ALOPL┴STICO CER┴MICO SOD","0","0","H","45",
"1635","M16342","M16342","3","0","0","100","0",,"INJERTO OSEO AUTOGENO EN MAXILARES  INCLUYE IMPLANTES PROTESICOS  NO INCLUYE PROCEDIMIENTO QUIRURGICO PARA LA TOMA DE INJERTO","0","0","H","45",
"1636","766902","766902","3","0","0","100","0",,"OSTEOTOMIA DESLIZANTE  VISERA","0","0","H","45",
"1637","M16320","M16320","3","0","0","100","0",,"RESECCION NEOPLASIA BENIGNA DE MAXILARES  INCLUYE HIPERPLASIAS","0","0","H","45",
"1638","272302","272302","3","0","0","100","0",,"BIOPSIA ESCISIONAL DE LABIO","0","0","H","45",
"1639","768500","768500","3","0","0","0","0",,"INSERCION DE EXPANSOR DE PERIOSTO  EN HUESO O ARTICULACION FACIAL SOD","0","0","H","45",
"1640","236300","236300","3","0","0","0","0",,"IMPLANTE DENTAL ALOPLASTICO  OSEOINTEGRACION  SOD","0","0","H","45",
"1641","767301","767301","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA HEMI LEFORT I  CON FIJACION INTERMAXILAR  TUTORES Y HALOS DE TRACCION","0","0","H","45",
"1642","767302","767302","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA  LEFORT I  CON FIJACION INTERMAXILAR  TUTORES Y HALOS DE TRACCION","0","0","H","45",
"1643","767303","767303","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA  LEFORT II  CON FIJACION INTERMAXILAR  TUTORES Y HALOS DE TRACCION","0","0","H","45",
"1644","767304","767304","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA  LEFORT III  CON  FIJACION INTERMAXILAR  TUTORES Y HALOS DE TRACCION","0","0","H","45",
"1645","767501","767501","3","0","0","100","0",,"REDUCCION CERRADA FRACTURA DE CONDILO","0","0","H","45",
"1646","767502","767502","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA SIMPLE DE CUERPO O RAMA MANDIBULAR","0","0","H","45",
"1647","767503","767503","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA MULTIPLE DE CUERPO O RAMA MANDIBULAR","0","0","H","45",
"1648","767802","767802","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURAS ALVEOLARES  CON REIMPLANTE DENTAL Y FIJACION","0","0","H","45",
"1649","767705","767705","3","0","0","0","0",,"REDUCCION Y FIJACION DE LUXACION  DENTO ALVEOLAR QUE COMPROMETE HASTA TRES DIENTES","0","0","H","45",
"1650","767706","767706","3","0","0","0","0",,"REDUCCION Y FIJACION DE LUXACION DENTO ALVEOLAR QUE COMPROMETE MAS DE TRES DIENTES","0","0","H","45",
"1651","767801","767801","3","0","0","100","0",,"REDUCCION CERRADA DE FRACTURA ORBITAL","0","0","H","45",
"1652","767401","767401","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA HEMI LEFORT I  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1653","767402","767402","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA LEFORT I  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1654","767403","767403","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA LEFORT II  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1655","767404","767404","3","0","0","100","0",,"REDUCCION ABIERTA DE  FRACTURA LEFORT III  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1656","767602","767602","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA SIMPLE DE CUERPO O RAMA  MANDIBULAR  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1657","767701","767701","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURAS DENTOALVEOLARES  CON FIJACION","0","0","H","45",
"1658","767702","767702","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURAS DENTOALVEOLARES CON REIMPLANTE HASTA TRES DIENTES  CON FIJACION","0","0","H","45",
"1659","767703","767703","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURAS DENTOALVEOLARES CON REIMPLANTE DE MAS DE TRES DIENTES  CON FIJACION","0","0","H","45",
"1660","768701","768701","3","0","0","100","0",,"RETIRO DE MATERIAL DE FIJACION INTERNA  DISPOSITIVOS DE FIJACION  U OSTEOSINTESIS  DE HUESO FACIAL NCOC","0","0","H","45",
"1661","768702","768702","3","0","0","100","0",,"RETIRO DE CERCLAJE INTER O INTRA MAXILAR     164","0","0","H","45",
"1662","767601","767601","3","0","0","100","0",,"REDUCCION ABIERTA FRACTURA DE CONDILO  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1663","767603","767603","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA MULTIPLE DE CUERPO O RAMA MANDIBULAR  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1664","766970","766970","3","0","0","100","0",,"LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE HUESOS FACIALES","0","0","H","45",
"1665","767200","767200","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA DE ARCO CIGOMATICO SOD","0","0","H","45",
"1666","767201","767201","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA DE ARCO CIGOMATICO CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1667","767203","767203","3","0","0","100","0",,"REDUCCION ABIERTA FRACTURA MALAR  CON REDUCCION PISO DE ORBITA  INJERTO Y/O FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1668","767908","767908","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURAS MULTIPLES DE HUESOS FACIALES  CON IMPLANTE O INJERTO DEL PISO ORBITARIO","0","0","H","45",
"1669","767907","767907","3","0","0","100","0",,"REDUCCION ABIERTA  FRACTURA NASO-ORBITO-ETMOIDAL  CON FIJACION INTERNA  DISPOSITIVOS DE FIJACION U OSTEOSINTESIS","0","0","H","45",
"1670","767903","767903","3","0","0","100","0",,"REDUCCION ABIERTA DE FRACTURA DE DOS O MAS PAREDES ORBITARIAS CON INJERTO","0","0","H","45",
"1671","766901","766901","3","0","0","100","0",,"SUSPENSION ESQUELETICA EN FRACTURAS U OSTEOTOMIAS FACIALES","0","0","H","45",
"1672","243101","243101","3","0","0","100","0",,"ESCISION DE LESION BENIGNA ENCAPSULADA EN ENCIA HASTA DE TRES CENTIMETROS","0","0","H","45",
"1673","243102","243102","3","0","0","100","0",,"ESCISION DE LESION BENIGNA ENCAPSULADA EN ENCIA DE M┴S DE TRES CENTIMETROS","0","0","H","45",
"1674","243103","243103","3","0","0","100","0",,"ESCISION DE LESION BENIGNA NO ENCAPSULADA EN ENCIA HASTA DE TRES CENTIMETROS","0","0","H","45",
"1675","243104","243104","3","0","0","100","0",,"ESCISION DE LESION BENIGNA NO ENCAPSULADA EN ENCIA DE M┴S DE TRES CENTIMETROS","0","0","H","45",
"1676","243105","243105","3","0","0","100","0",,"ESCISION DE LESION MALIGNA DE ENCIA SIN VACIAMIENTO GANGLIONAR NI RESECCION DE ESTRUCTURAS VECINAS U OSEAS","0","0","H","45",
"1677","243106","243106","3","0","0","100","0",,"ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR  PISO DE BOCA Y/O LENGUA CON CIERRE PRIMARIO","0","0","H","45",
"1678","243107","243107","3","0","0","100","0",,"ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR  PISO DE BOCA Y/O LENGUA Y RECONSTRUCCION CON COLGAJO PEDICULADO","0","0","H","45",
"1679","243108","243108","3","0","0","100","0",,"ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR  RESECCION OSEA Y RECONSTRUCCION CON PLACA Y COLGAJO PEDICULADO","0","0","H","45",
"1680","243109","243109","3","0","0","100","0",,"ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR   RESECCION OSEA Y RECONSTRUCCION CON PLACA Y COLGAJO LIBRE","0","0","H","45",
"1681","762201","762201","3","0","0","100","0",,"RESECCION DE  TUMOR MALIGNO MAXILAR  O MANDIBULAR","0","0","H","45",
"1682","762202","762202","3","0","0","100","0",,"RESECCION RADICAL DE TUMOR MALIGNO MAXILAR O MANDIBULAR","0","0","H","45",
"1683","244101","244101","3","0","0","100","0",,"ENUCLEACION DE QUISTE ODONTOGENICO HASTA DE  TRES CENTIMETROS DE DI┴METRO","0","0","H","45",
"1684","244102","244102","3","0","0","100","0",,"ENUCLEACION DE QUISTE ODONTOGENICO DE M┴S DE TRES CENTIMETROS DE DI┴METRO","0","0","H","45",
"1685","244103","244103","3","0","0","100","0",,"RESECCION DE TUMOR BENIGNO  O MALIGNO ODONTOGENICO","0","0","H","45",
"1686","244105","244105","3","0","0","100","0",,"RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION CON COLGAJO OSEO PEDICULADO","0","0","H","45",
"1687","244106","244106","3","0","0","100","0",,"RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION CON COLGAJO OSEO LIBRE","0","0","H","45",
"1688","244107","244107","3","0","0","100","0",,"RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION CON PLACA","0","0","H","45",
"1689","243301","243301","3","0","0","100","0",,"ENUCLEACION DE QUISTE EPIDERMOIDE  VIA INTRAORAL","0","0","H","45",
"1690","243302","243302","3","0","0","100","0",,"ENUCLEACION DE QUISTE EPIDERMOIDE  VIA EXTRAORAL","0","0","H","45",
"1691","762101","762101","3","0","0","100","0",,"ENUCLEACION  RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR  DE MENOS DE TRES CMS VIA TRANSMUCOSA   90","0","0","H","45",
"1692","762102","762102","3","0","0","100","0",,"ENUCLEACION  RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR  DE MENOS DE TRES CMS  VIA TRANSCUTANEA     90","0","0","H","45",
"1693","762103","762103","3","0","0","100","0",,"ENUCLEACION  RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR  DE MAS DE TRES CMS VIA TRANSMUCOSA     90","0","0","H","45",
"1694","762104","762104","3","0","0","100","0",,"ENUCLEACION  RESECCION Y CURETAJE DE LESIONES BENIGNAS EN MAXILAR SUPERIOR O INFERIOR  DE MAS DE TRES CMS  VIA TRANSCUTANEA     90","0","0","H","45",
"1695","244104","244104","3","0","0","100","0",,"RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION INMEDIATA CON INJERTO OSEO LIBRE","0","0","H","45",
"1696","766903","766903","3","0","0","100","0",,"OSTEOPLASTIA SIMULTANEA DE VARIOS HUESOS FACIALES","0","0","H","45",
"1697","M16550","M16550","3","0","0","100","0",,"DESCENSO DE AGUJERO MENTONERO","0","0","H","45",
"1698","237902","237902","3","0","0","100","0",,"EXPLORACION Y MOVILIZACION  DE NERVIO DENTARIO INFERIOR     195","0","0","H","45",
"1699","040705","040705","3","0","0","100","0",,"NEURECTOMIA DE NERVIO PERIFERICO EN CABEZA O CUELLO NCOC     63","0","0","H","45",
"1700","043102","043102","3","0","0","0","0",,"NEURORRAFIA DE NERVIO DENTARIO","0","0","H","45",
"1701","011201","011201","3","0","0","100","0",,"BIOPSIA DE MENINGE  POR CRANEOTOMIA","0","0","H","45",
"1702","033200","033200","3","0","0","100","0",,"BIOPSIA DE MEDULA ESPINAL O MENINGES ESPINALES SOD","0","0","H","45",
"1703","041101","041101","3","0","0","100","0",,"BIOPSIA NERVIO PERIFERICO   SUPERFICIAL O PROFUNDO   VIA PERCUTANEA","0","0","H","45",
"1704","041200","041200","3","0","0","100","0",,"BIOPSIA ABIERTA DE NERVIO  O GANGLIO PERIFERICO SOD","0","0","H","45",
"1705","051100","051100","3","0","0","100","0",,"BIOPSIA DE NERVIO O GANGLIO SIMPATICO SOD","0","0","H","45",
"1706","091200","091200","3","0","0","100","0",,"BIOPSIA DE SACO Y/O CONDUCTO LAGRIMAL SOD","0","0","H","45",
"1707","102100","102100","3","0","0","100","0",,"BIOPSIA DE CONJUNTIVA SOD","0","0","H","45",
"1708","112200","112200","3","0","0","100","0",,"BIOPSIA DE CORNEA SOD","0","0","H","45",
"1709","122400","122400","3","0","0","100","0",,"BIOPSIA DE CUERPO CILIAR SOD","0","0","H","45",
"1710","122300","122300","3","0","0","100","0",,"BIOPSIA DE ESCLEROTICA SOD","0","0","H","45",
"1711","091100","091100","3","0","0","100","0",,"BIOPSIA DE GL┴NDULA LAGRIMAL SOD","0","0","H","45",
"1712","122200","122200","3","0","0","100","0",,"BIOPSIA DE IRIS SOD","0","0","H","45",
"1713","162200","162200","3","0","0","100","0",,"ASPIRACION DIAGNOSTICA DE ORBITA SOD","0","0","H","45",
"1714","162300","162300","3","0","0","100","0",,"BIOPSIA DE PARED DE ORBITA","0","0","H","45",
"1715","081100","081100","3","0","0","100","0",,"BIOPSIA DE P┴RPADO SOD","0","0","H","45",
"1716","181101","181101","3","0","0","100","0",,"BIOPSIA DE AURICULA  PABELLON AURICULAR","0","0","H","45",
"1717","181102","181102","3","0","0","100","0",,"BIOPSIA DE CONDUCTO AUDITIVO EXTERNO","0","0","H","45",
"1718","212100","212100","3","0","0","100","0",,"BIOPSIA ABIERTA DE NARIZ SOD","0","0","H","45",
"1719","212200","212200","3","0","0","0","0",,"BIOPSIA ENDOSCOPICA INTRANASAL SOD","0","0","H","45",
"1720","221100","221100","3","0","0","100","0",,"BIOPSIA CERRADA   ENDOSCOPICA   PUNCION CON AGUJA  DE PARED SENO PARANASAL SOD","0","0","H","45",
"1721","289100","289100","3","0","0","100","0",,"BIOPSIA DE AMIGADALAS Y/O VEGETACIONES ADENOIDES SOD","0","0","H","45",
"1722","289101","289101","3","0","0","100","0",,"BIOPSIA POR ASPIRACION CON AGUJA FINA DE AMIGDALAS Y ADENOIDES","0","0","H","45",
"1723","272400","272400","3","0","0","100","0",,"BIOPSIA DE PARED DE CAVIDAD BUCAL SOD","0","0","H","45",
"1724","272401","272401","3","0","0","100","0",,"BIOPSIA POR ASPIRACION CON AGUJA FINA EN CAVIDAD ORAL  BACAF","0","0","H","45",
"1725","241101","241101","3","0","0","100","0",,"BIOPSIA  INCISIONAL DE ENCIA","0","0","H","45",
"1726","291200","291200","3","0","0","100","0",,"BIOPSIA FARINGEA SOD","0","0","H","45",
"1727","291201","291201","3","0","0","100","0",,"BIOPSIA DE MASA SUPRAGLOTICA","0","0","H","45",
"1728","261100","261100","3","0","0","100","0",,"BIOPSIA CERRADA  PUNCION    ASPIRACION CON AGUJA FINA  DE GL┴NDULA O CONDUCTO  SALIVAL SOD","0","0","H","45",
"1729","261200","261200","3","0","0","100","0",,"BIOPSIA ABIERTA DE GL┴NDULA O CONDUCTO SALIVAL SOD","0","0","H","45",
"1730","272301","272301","3","0","0","100","0",,"BIOPSIA INCISIONAL DE LABIO","0","0","H","45",
"1731","314502","314502","3","0","0","100","0",,"BIOPSIA ABIERTA DE LARINGE","0","0","H","45",
"1732","250100","250100","3","0","0","100","0",,"BIOPSIA CERRADA  PUNCION   ASPIRACION CON AGUJA FINA  DE LENGUA SOD","0","0","H","45",
"1733","250201","250201","3","0","0","100","0",,"BIOPSIA EN CUÐA O POR TRUCUT DE LENGUA","0","0","H","45",
"1734","250202","250202","3","0","0","100","0",,"BIOPSIA INCISIONAL DE LENGUA","0","0","H","45",
"1735","272101","272101","3","0","0","100","0",,"BIOPSIA DE UVULA","0","0","H","45",
"1736","272102","272102","3","0","0","100","0",,"BIOPSIA INCISIONAL DE PALADAR   36","0","0","H","45",
"1737","272103","272103","3","0","0","100","0",,"BIOPSIA ESCISIONAL DE PALADAR   36","0","0","H","45",
"1738","061300","061300","3","0","0","100","0",,"BIOPSIA  DE  PARATIROIDES SOD","0","0","H","45",
"1739","061200","061200","3","0","0","100","0",,"BIOPSIA ABIERTA DE GLANDULA TIROIDES SOD","0","0","H","45",
"1740","061100","061100","3","0","0","100","0",,"BIOPSIA POR ASPIRACION  PERCUTANEA  DE TIROIDES  TRU CUT  SOD","0","0","H","45",
"1741","422500","422500","3","0","0","100","0",,"BIOPSIA ABIERTA DE ESOFAGO SOD","0","0","H","45",
"1742","071600","071600","3","0","0","100","0",,"BIOPSIA DE TIMO SOD","0","0","H","45",
"1743","342501","342501","3","0","0","100","0",,"BIOPSIA PERCUTANEA  DE ORGANO O TEJIDO DE MEDIASTINO CON AGUJA FINA O CORTANTE   37","0","0","H","45",
"1744","342600","342600","3","0","0","100","0",,"BIOPSIA ABIERTA DE ORGANO O TEJIDO DE  MEDIASTINO SOD","0","0","H","45",
"1745","372600","372600","3","0","0","100","0",,"BIOPSIA DE PERICARDIO SOD","0","0","H","45",
"1746","342401","342401","3","0","0","100","0",,"BIOPSIA DE PLEURA CON AGUJA     143","0","0","H","45",
"1747","342300","342300","3","0","0","100","0",,"BIOPSIA DE PARED TORACICA SOD","0","0","H","45",
"1748","342402","342402","3","0","0","100","0",,"BIOPSIA DE PLEURA POR TORACOTOMIA","0","0","H","45",
"1749","332601","332601","3","0","0","100","0",,"BIOPSIA PERCUTANEA DE PULMON CON AGUJA FINA O CORTANTE","0","0","H","45",
"1750","332500","332500","3","0","0","100","0",,"BIOPSIA ABIERTA DE BRONQUIO SOD","0","0","H","45",
"1751","332801","332801","3","0","0","100","0",,"BIOPSIA DE P┘LMON POR TORACOTOMIA","0","0","H","45",
"1752","372700","372700","3","0","0","100","0",,"BIOPSIA DE CORAZON SOD","0","0","H","45",
"1753","342700","342700","3","0","0","100","0",,"BIOPSIA DE DIAFRAGMA SOD","0","0","H","45",
"1754","542301","542301","3","0","0","100","0",,"BIOPSIA ABIERTA DE PERITONEO  MESENTERIO Y OMENTO","0","0","H","45",
"1755","452600","452600","3","0","0","100","0",,"BIOPSIA ABIERTA DE INTESTINO GRUESO SOD","0","0","H","45",
"1756","441500","441500","3","0","0","100","0",,"BIOPSIA ABIERTA DEL ESTOMAGO SOD","0","0","H","45",
"1757","451500","451500","3","0","0","100","0",,"BIOPSIA ABIERTA DE INTESTINO DELGADO SOD","0","0","H","45",
"1758","482500","482500","3","0","0","100","0",,"BIOPSIA ABIERTA DE RECTO O SIGMOIDE SOD","0","0","H","45",
"1759","482600","482600","3","0","0","100","0",,"BIOPSIA DE TEJIDO PERIRRECTAL SOD","0","0","H","45",
"1760","413202","413202","3","0","0","100","0",,"BIOPSIA ABIERTA DE BAZO","0","0","H","45",
"1761","501200","501200","3","0","0","100","0",,"BIOPSIA ABIERTA DE HIGADO SOD","0","0","H","45",
"1762","511300","511300","3","0","0","100","0",,"BIOPSIA ABIERTA DE VESICULA BILIAR O VIAS BILIARES SOD","0","0","H","45",
"1763","413201","413201","3","0","0","100","0",,"BIOPSIA CERRADA  POR ASPIRACION   PERCUTANEA  DE BAZO","0","0","H","45",
"1764","501100","501100","3","0","0","100","0",,"BIOPSIA CERRADA PERCUTANEA  AGUJA  DE HIGADO SOD","0","0","H","45",
"1765","521200","521200","3","0","0","100","0",,"BIOPSIA ABIERTA DE PANCREAS SOD","0","0","H","45",
"1766","552401","552401","3","0","0","100","0",,"BIOPSIA RIÐON POR VIA ABIERTA O LUMBOTOMIA","0","0","H","45",
"1767","552310","552310","3","0","0","100","0",,"BIOPSIA CON AGUJA  PERCUTANEA   O TROCAR  DE RIÐON","0","0","H","45",
"1768","071200","071200","3","0","0","100","0",,"BIOPSIA ABIERTA DE GL┴NDULA SUPRARRENAL SOD","0","0","H","45",
"1769","552500","552500","3","0","0","100","0",,"BIOPSIA TEJIDOS PERIRENALES SOD","0","0","H","45",
"1770","582301","582301","3","0","0","100","0",,"BIOPSIA DE URETRA VIA ABIERTA","0","0","H","45",
"1771","573400","573400","3","0","0","100","0",,"BIOPSIA VESICAL A CIELO ABIERTO SOD","0","0","H","45",
"1772","573500","573500","3","0","0","100","0",,"BIOPSIA DE TEJIDO PERIVESICAL SOD","0","0","H","45",
"1773","563400","563400","3","0","0","100","0",,"BIOPSIA ABIERTA  DE URETER  SOD","0","0","H","45",
"1774","630100","630100","3","0","0","100","0",,"BIOPSIA DE  EPIDIDIMO SOD","0","0","H","45",
"1775","611101","611101","3","0","0","100","0",,"BIOPSIA DE  ESCROTO","0","0","H","45",
"1776","641100","641100","3","0","0","100","0",,"BIOPSIA DE PENE SOD","0","0","H","45",
"1777","601101","601101","3","0","0","100","0",,"BIOPSIA CERRADA  PERCUT┴NEA   CON AGUJA  DE PROSTATA POR ABORDAJE TRANSRECTAL","0","0","H","45",
"1778","601102","601102","3","0","0","100","0",,"BIOPSIA CERRADA  PERCUT┴NEA   CON AGUJA  DE PROSTATA  POR ABORDAJE PERINEAL","0","0","H","45",
"1779","601500","601500","3","0","0","100","0",,"BIOPSIA DE TEJIDO PERIPROST┴TICO SOD","0","0","H","45",
"1780","607100","607100","3","0","0","100","0",,"ASPIRACION PERCUT┴NEA CON AGUJA DE VESICULAS SEMINALES SOD","0","0","H","45",
"1781","611102","611102","3","0","0","100","0",,"BIOPSIA DE  TUNICA VAGINALIS","0","0","H","45",
"1782","621100","621100","3","0","0","100","0",,"BIOPSIA CERRADA  PERCUT┴NEA   POR AGUJA  DE TESTICULO SOD","0","0","H","45",
"1783","621200","621200","3","0","0","100","0",,"BIOPSIA ABIERTA  DE TESTICULO SOD","0","0","H","45",
"1784","630200","630200","3","0","0","100","0",,"BIOPSIA DE CORDON ESPERM┴TICO SOD","0","0","H","45",
"1785","630300","630300","3","0","0","100","0",,"BIOPSIA DE CONDUCTO DEFERENTE SOD","0","0","H","45",
